timestamp,user_id,transaction_amount,transaction_type,account_balance,market_volatility_index,interest_rate,inflation_rate,stock_index_change,investment_duration_days,credit_score,device_cpu_usage,device_memory_usage,risk_level
2023-01-19 23:36,U3713,979.1,deposit,4205.33,22.68,3.61,3.86,0.81,206,570,81.1,52.6,1
2023-05-31 10:39,U3491,4720.75,investment,8141.98,35.3,3.66,2.58,-0.04,230,818,53.4,73.7,0
2023-11-25 10:11,U3839,1398.66,transfer,7637.44,39.43,2.44,2.42,-0.94,28,346,54.3,78.8,1
2023-06-01 20:37,U5215,7334.13,investment,20138.93,19.3,3.87,2.55,-0.38,184,582,57.1,93.5,1
2023-04-24 5:18,U1303,1129.09,deposit,6890.64,31.12,2.71,5.86,-0.03,310,488,67.2,80.7,1
2023-10-29 2:42,U2177,7431.77,investment,8373.41,17.43,2.67,1.3,-0.4,252,542,20.1,41.3,1
2023-07-07 8:49,U4906,1429.99,withdrawal,12302.77,18.79,2.83,3.8,2.29,361,677,40.3,22.6,0
2023-10-30 7:09,U6639,1002.33,withdrawal,7754.88,18.45,3.63,4.2,-1.65,15,681,50.4,81.3,1
2023-03-21 4:50,U1685,6687.9,investment,15795.8,19.16,4.25,1.68,2.33,103,757,38.2,50.6,0
2023-07-26 22:03,U9108,9863.61,investment,20387.49,24.34,1.64,1.98,0.49,112,634,62.4,32.6,0
2023-11-08 0:50,U9716,8145.36,investment,17835.42,11.4,2.07,3.25,-0.72,79,416,23.2,72.1,1
2023-01-08 14:54,U7851,8089.42,investment,20761.49,36.52,3.12,1.22,0.02,114,325,62.2,18.3,2
2023-05-17 10:57,U2326,944.27,transfer,13261.99,23.04,4.72,3.13,-2.06,162,684,85.1,52.8,1
2023-07-12 6:12,U4934,1060.64,transfer,3203.05,33.32,4.48,3.65,2.7,306,458,78.6,81.7,1
2023-10-01 0:31,U5717,184.85,deposit,10944.11,21.68,4.52,1.98,-1.36,98,730,38,60.6,1
2023-05-15 14:22,U3345,5017.48,investment,15261.13,12.36,1.85,1.41,1.82,257,462,56.7,71.2,1
2023-03-26 3:55,U4169,1241,withdrawal,14298.34,25.56,3.95,5.46,-1.04,349,782,26.1,25.3,1
2023-08-18 14:58,U1895,5308.34,investment,6187.64,37.35,3.37,3.84,0.13,12,772,83.9,59.7,1
2023-10-30 16:35,U2823,,withdrawal,14747.67,29.92,3.5,1.33,0.89,327,448,13.3,85.6,1
2023-05-31 14:27,U4104,6574.09,investment,16124.88,15.3,4.43,4.1,0.56,274,320,59,36.3,1
2023-12-20 15:19,U2646,9751.78,investment,13137.44,17.89,4.47,1.19,-0.75,315,830,39.5,15.1,0
2023-05-09 17:39,U6747,318.38,transfer,13062.21,26.18,0.83,5.76,1.57,44,580,16.5,40.4,1
2023-03-19 15:17,U7048,NULL,investment,13926.66,20.99,2.35,3.38,-1.41,39,670,88.4,84.2,1
2023-04-22 16:09,U9001,6322.66,investment,9482.3,30.65,1.53,3.63,-3.24,267,658,11.2,84.9,2
2023-11-05 23:35,U9365,1736.07,transfer,9074.39,37.14,3.98,2.29,-2.05,338,669,18.6,30.9,1
2023-12-18 20:23, U5489 ,1168.03,withdrawal,9918.29,14.59,4.29,2.46,-1.39,347,564,70.5,90.9,2
2023-10-17 8:59,U6574,1953.26,deposit,16707.05,16.46,4.72,1.87,-1.4,187,428,32.8,42.9,2
2023-05-31 6:51,U9180,1311.33,deposit,10093.93,38.47,0.93,4.04,-0.43,180,412,35.7,60.2,1
2023-01-19 13:13,U6371,1163.77,transfer,8015.09,33.82,4.14,1.61,-3.11,307,570,82.9,54.3,2
2023-12-28 6:35,U8310,4904.2,investment,6330.46,11.89,4.1,4.23,3.34,112,439,54.5,28.1,1
2023-11-14 9:40,U2873,9823.92,investment,17926.49,23.72,0.85,3.36,-2.08,157,454,55.7,68.4,2
2023-04-29 12:57,U1160,183.25,transfer,9835.48,21.82,3.61,1.34,1.56,347,691,31,23,0
2023-12-10 4:15,U6237,1796.97,withdrawal,8627.4,10.11,4.55,1.38,-0.4,361,573,50.1,40.4,1
2023.06-27,U6923,8360.71,investment,22420.51,28.99,3.58,1.01,0.45,272,675,52.1,43.5,1
2023-02-02 1:56,U1644,8320.91,investment,17795.47,11.67,3.06,3.78,2.19,321,305,20.3,61.7,1
2023-02-26 3:32,U2376,308.66,deposit,14331.94,21.1,2.45,5.83,-0.52,309,614,35.4,76.1,0
2023-12-20 23:10,U4784,714.59,withdrawal,14694.51,24.42,3.58,5.99,-0.5,350,645,57.4,72.3,0
2023-01-25 22:21,U6962,534.73,withdrawal,14646.09,10.14,4.2,3.192713689,1.1,131,753,32,44.1,0
2023-04-22 22:46,U2013,845.05,withdrawal,6020.57,28,2.41,2.59,1.68,90,555,90,57.8,1
2023-08-11 19:05,U7387,1217.26,deposit,2299.07,34.98,1.35,1.26,-0.61,18,695,87.5,80.3,0
2023-10-19 1:40,U2448,1795.36,withdrawal,4780.64,28.68,2.45,5.8,0.87,125,470,40.2,62.4,1
2023-08-23 22:24,U3590,1389.73,deposit,12731.39,36.32,1.13,4.47,-1.4,300,699,65,32.1,1
2023-02-13 1:21,U5072,826.65,transfer,4756.88,21.43,4.31,5.52,-1.44,274,634,63,54.4,1
2023-12-19 17:34,U6600,5563.46,investment,19923.19,37.83,1.68,5.34,-1.11,121,439,81.6,93.8,2
2023-08-25 1:55,U3788,448.12,deposit,4493.96,37.84,4.2,4.63,-0.39,164,397,19.6,64.6,1
2023-06-18 23:43,U3659,6262.01,investment,19839.7,22.26,4.21,5.32,1.23,218,719,49.6,92.6,0
2023-12-19 5:09,U7485,4462.59,Investment,15830.58,10.93,4.56,3.97,1.08,119,707,77.7,24.6,0
2023-08-22 9:48,U7910,1630.84,deposit,12858.92,17.42,2.7,3.15,-1.82,348,306,18.9,93.4,2
2023-01-15 8:06,U5139,331.56,deposit,14153.4,30.04,0.82,4.59,1.32,36,716,64.2,52.9,0
2023-03-27 20:30,U4018,1227.51,withdrawal,7990.33,39.36,4.01,2.35,-0.66,345,506,66.8,85.2,1
2023-10-07 0:48,U9972,1924.95,withdrawal,7989.65,21.89,4.27,1.95,0.37,110,802,52.7,76.1,0
2023-06-07 18:28,U7641,1784.67,deposit,11977.99,10.6,4.33,2.03,0.33,330,558,74.3,84,1
2023-12-20 15:21,U1141,1666.84,Withdrawal,5506.81,25.09,1.24,3.57,1.02,97,549,38.6,43.2,1
2023-08-25 15:11,U5876,240.14,withdrawal,6975.94,25.58,0.91,1.15,-1.33,203,843,24.4,29.6,1
2023-01-27 17:39,U9906,3987.88,investment,18034.79,29.29,2.24,3.49,0.67,116,333,19.2,54.1,1
2023-09-05 16:11,U3303,55.7,withdrawal,12253.92,10.79,1.02,2.58,-1.26,105,727,19.9,23.4,1
2023-02-14 18:03,U7951,76.71,transfer,11153.23,24.21,2.93,2.77,0.07,66,703,26.9,25.5,0
2023-01-06 0:42,U3641,3932.41,investment,6804.73,37.99,4.61,4.08,1,294,428,39.8,29,1
2023-11-29 8:17,U2164,741.94,withdrawal,13032.58,25.63,3.4,5.8,1.85,183,323,12.7,57.6,1
2023-05-20 21:15,U7828,1900.69,withdrawal,11424.08,34.22,4.2,1.9,0.1,78,726,50.1,59.6,0
2023-01-29 14:03,U3884,1473.98,transfer,11190.64,11.92,2.12,1.09,-2.82,24,400,88.4,54.6,2
2023-09-24 0:43,U1630,9904.89,investment,23278.54,17.53,0.74,2.46,-0.27,169,484,82.4,26.9,1
2023-05-05 8:37,U3436,1372.85,investment,6463.52,29.43,4.67,3.48,0.91,21,609,82.2,45.6,0
2023-12-18 3:08,U4220,983.07,transfer,5250.09,33.1,2.09,3.03,0.94,111,579,89.7,78.6,1
2023-09-18 22:34,U8110,1953.18,transfer,8076.78,27.59,1.05,3.27,-1.37,137,331,29.7,35,2
2023-01-09 7:01,U3117,1136.94,deposit,3766.91,12.07,0.62,4.96,-0.96,264,457,27.3,90.1,1
2023-04-20 0:44,U9135,199.77,deposit,11682.43,29.8,0.75,4.97,1.25,113,413,64,23.2,1
2023-05-29 21:52,U1003,1304.56,withdrawal,7213.06,19.51,4.49,5.34,-0.16,127,505,40.8,79.4,1
2023-12-21 23:11,U4311,1246.78,investment,12667,37.5,3.89,3.67,1.34,307,519,25.5,67.8,1
2023-06-02 0:14,U9742,1770.16,transfer,6785.2,20.8,0.67,3.73,1.08,113,720,18.8,91.3,0
2023-01-25 22:21,U6962,534.73,withdrawal,14646.09,10.14,4.2,3.19,1.1,131,753,32,44.1,0
2023-02-24 8:29,U6335,185.05,deposit,5267.01,28.49,2.59,2.13,2.49,292,636,46.2,44.5,0
2023-09-28 10:37,U9339,343.52,TRANSFER,15110.52,19.43,4.66,5.56,0.6,37,337,24.9,55.5,1
2023-10-29 5:55,U3279,506.1,transfer,5178.02,28.26,1.33,5.36,1.39,109,715,72.3,56.6,0
2023-09-29 16:30,U1881,889.23,deposit,3761.67,22.49,2.84,3.14,-0.75,246,688,10.8,85.5,0
2023-09-06 19:29,U4505,1137.96,transfer,12790.02,33.62,1.84,3.23,-1.99,15,681,14.3,17.2,1
2023-01-12 16:26,U7640,777.82 USD,transfer,14058.27,23.99,1.29,4.54,-0.28,43,421,40.1,33.5,1
2023-09-12 20:28,U1711,8527.79,investment,18348.01,13.49,4.31,5.26,-2.33,294,593,87.2,24.6,2
2023-01-20 15:53,U7010,78.53,withdrawal,"$7,137.65 ",36.33,1.61,4.51,-0.91,201,785,40.8,50.4,0
2023-05-25 6:59,U6518,603.04,deposit,13977,11.6,3.66,3.2,-0.1,169,619,48.6,79.1,0
2023-08-02 0:56,U8715,401.6,withdrawal,10605.95,33.17,3.67,5.18,-0.31,23,529,29.1,18.3,1
2023-08-31 16:23,U1927,838.91,deposit,11920.58,18.01,4.31,4.47,0.06,111,824,28.7,15.8,0
2023-05-04 17:47,U7649,244.12,withdrawal,10215.33,34.59,1.84,4.01,-1.55,17,413,55.3,64.6,2
2023-01-07 21:08,U7859,343.69,deposit,11967.67,20.05,0.64,5.45,0.14,229,568,12.6,37.7,1
2023-06-08 2:19,U8958,124.06,deposit,5491.45,29.15,4.42,5.75,-2.03,126,809,18.5,81.6,1
2023-06-06 16:12,U2515,945.42,transfer,8683.38,25.69,4.56,4.96,2.55,286,658,64.3,69.1,0
2023-08-12 9:55,U9129,607.11,transfer,9141.94,27.75,2.19,2.93,-0.89,111,744,32.2,60.8,0
2023-07-04 13:43,U8657,371.41,withdrawal,2678.3,37.95,4.27,5.88,0.99,119,772,54.6,39.3,0
2023-02-10 6:10,U2383,223.1,transfer,14154.57,28.8,4.84,4.29,0.43,127,827,34.5,17.2,0
2023-12-08 8:40,U1888,9483.93,investment,15810.23,11.62,4.35,3.45,0.58,357,802,16.6,27,0
2023-05-29 9:38,U9937,1770.4,withdrawal,13712.29,18.46,1.54,2.96,2.85,239,658,28,49,0
2023-06-21 0:10,U8566,1580.91,transfer,"$7,913.89 ",29.02,3.63,3.49,1.06,331,309,31.3,56.4,1
2023-04-24 9:35,U1347,2028.57,investment,11340.01,34.95,4.55,4.95,2.4,218,833,29.3,18.6,0
2023-02-23 21:28,U4404,2720.07,investment,6161.73,25.8,1.73,2.74,-1.7,49,575,28.6,39.1,2
2023-04-06 17:51,U1199,1425.85,transfer,2192.24,22.81,4.97,3.91,-0.77,155,642,11.8,60.9,0
2023-10-26 1:04,U4053,98.13,deposit,14879.39,15.52,0.63,4.1,0.89,107,647,61.2,60.3,0
2023-12-21 1:18,U7474,452.12,withdrawal,11578.84,17.01,0.78,3.33,0.95,149,601,46.8,24.2,0
2023-03-26 17:04,U1799,5093.85,investment,9126.61,33.6,2.75,3.24,-0.48,145,352,26.3,81.9,2
2023-12-13 10:45,U3383,168.23,deposit,8447.85,14.17,2.78,3.03,1.32,65,465,13.7,32.9,1
2023-01-25 9:34,U2073,486.65,withdrawal,1141.4,25.99,0.78,3.02,-0.35,274,727,54.2,26.6,0
2023-04-28 0:09,U3029,1016.62,deposit,14440.67,21.86,0.79,2.71,0.58,120,493,77.1,78.3,1
2023-07-18 18:38,U8883,1977.62,deposit,14288.82,20.23,2.14,5.91,-2.58,34,543,41.3,84.4,2
2023-09-09 6:05,U7053,515.77,withdrawal,13575.43,35.39,4.43,2.81,1.75,322,388,36.4,74,1
2023-09-04 16:45,U4087,591.75,transfer,4279.75,38.94,1.48,1.77,1.12,121,615,67,59.2,0
2023-05-02 11:03,U8460,547.85,deposit,2643.92,12.08,4.71,3.47,2.69,207,652,14.2,55.9,0
2023-03-04 8:43,U4497,6728.42,Investment,8979.25,33.5,4.78,5.71,0.13,157,466,84.3,67.3,2
2023-01-21 2:54,U4054,306.8,transfer,3178.33,16.4,0.82,4.92,0.66,226,678,63.5,84.6,0
2023-11-25 4:32,U1891,330.69,transfer,6220.73,18.71,2.25,1.82,0.4,66,683,74.1,73.6,0
2023-07-30 23:28,U6857,1785.61,transfer,13969.19,25.32,0.95,4.1,0.82,153,711,31.6,17.7,0
2023-08-28 22:33,U4033,1667.7,transfer,14917.9,32.78,3.09,5.92,1.25,77,347,27.7,25.4,1
2023-02-25 8:51,U4352,1551.98,investment,2450.3,12.12,1.75,3.1,-1.56,300,822,35,15.4,1
INVALID_DATE_FORMAT_STRING,U1128,1578.36,deposit,15560.34,24.89,3.58,1.17,0.18,49,347,45.9,83,1
2023-03-17 7:43,U1631,2079.58,investment,14376.91,31.16,0.54,1.61,-2.21,318,774,48.7,83,1
2023-10-31 20:57,U6962,6025.17,investment,10765.19,19.53,2.81,5.95,-2.28,322,486,65.2,84.1,2
2023-08-01 3:19,U3305,3872.11,investment,18311.46,36.92,2.7,2.86,0.8,75,386,72.7,91.7,1
2023-12-23 2:34,U6589,479.95,transfer,7649.68,19.16,4.66,1.69,-1.22,345,402,17,60.3,2
2023-12-17 22:12,U2107,700.25,deposit,14294.15,11.18,4.15,5.73,-0.58,140,394,48.5,85.2,1
2023-06-28 23:24,U2801,276.57,deposit,7341.51,17.29,2.81,2.13,1.92,237,788,80.7,19.9,0
2023-06-03 7:57,U7076,1883.36,deposit,16857.75,39.25,1.22,2.41,3.78,334,372,13.1,49.9,1
2023-07-22 0:28,U6390,107.53,transfer,12910.52,24.71,1.19,5.76,-0.29,123,821,30,55.3,0
2023-09-09 23:49,U9278,963.24,withdrawal,10581.9,36.82,3.45,2.81,1.48,339,694,12.7,38.8,0
2023-01-13 17:28,U9784,1753.76,transfer,4291.12,37.55,1.83,5.53,-0.44,154,766,67.5,82.1,0
2023-08-19 14:38,U1043,76.07,deposit,1736.33,34.68,0.66,2.62,0.36,334,456,67.6,33.8,1
2023-09-05 14:46,U7360,1575.23,withdrawal,2297.23,23.45,4.06,5.68,0.65,27,564,56.9,37.2,1
2023-02-04 12:43,U7024,908.14,withdrawal,10869.17,35.03,4.64,5.97,0.58,353,323,89.9,33.8,1
2023-03-07 0:02,U8957,280.53,withdrawal,11371.57,33.16,3.21,3.9,-0.35,11,314,32.8,72.9,1
2023-07-26 4:53,U5814,1721.75,withdrawal,6272.26,29.42,4.64,4.53,0.47,188,700,64,62.4,0
2023-09-04 4:58,U8648,5213.39,investment,6122.71,17.2,3.37,3.7,1.52,28,844,31.2,56.5,0
2023-12-25 0:23,U8294,243.64,deposit,8179.75,10.62,1.2,2.87,-0.89,293,658,19,91.7,0
2023-08-25 21:37, U1559 ,685.09,transfer,4564.24,22.32,4.11,3.17,-1.03,183,324,61.5,46.2,2
2023-05-17 2:37,U9236,1277.78,transfer,6332.37,11.95,3.77,2.19,-0.49,51,829,65.4,94.6,0
2023-02-16 8:40,U8728,5787,investment,19093.3,25.06,3.09,1.17,0.65,293,359,67.4,40.4,2
2023-01-09 5:58,U4886,1792.59,deposit,12416.11,32.49,0.84,1.13,-1.53,211,378,65.5,58.9,2
2023-01-03 21:41,U2103,5008.48,investment,19973.43,27.01,2.49,1.58,0,220,786,14.5,88.5,1
2023-03-25 8:42,U6350,1590.53,withdrawal,15623.81,14.36,2.28,2.19,1.11,313,541,49.2,18.9,1
2023-06-07 9:28,U2493,1256.13,deposit,9252.72,29.42,3.03,4.04,-3.49,23,820,12.1,56.3,1
2023-04-18 23:16,U3599,648.46,deposit,11574.24,10.36,4.75,2.61,0.75,337,671,70.9,67,0
2023-01-25 3:57,U3245,1908.15,transfer,3552.63,39.07,2.32,2.16,-2.51,157,776,73.8,72.8,1
2023-12-15 6:16,U3456,1832.5,investment,14814.26,27.93,3.86,1.86,-2.68,303,305,11.4,57.9,2
2023-10-12 18:08,U6249,244.74,transfer,14729.82,26.05,1.05,5.19,0.06,44,746,58.8,58.8,0
2023-10-17 20:50,U5372,1175.64,deposit,11682.43,27.66,2.08,2.81,0.52,182,722,52.3,73,0
2023-01-06 15:03,U5306,1978.97,INVALID_CATEGORY_DEFAULT,7356.68,29.77,1.01,3.83,2.46,35,710,70.8,24.8,0
2023-12-12 6:13,U9891,1180.26,deposit,12210.01,24.84,0.77,2.67,0.19,200,466,62.1,57.5,1
2023-07-15 12:57,U2434,287.67,withdrawal,5144.76,21.99,0.57,5.52,-1.33,330,500,83.7,57.4,2
2023-11-09 9:16,U2633,1131,transfer,3495.4,15.04,3.49,4.53,0.6,346,728,29.3,83.4,0
2023-06-22 15:28,U6936,7962.96,investment,17915.05,31.85,4.11,4.33,1.45,361,427,78.6,62.5,2
2023-09-23 19:49,U4750,1974.12,deposit,14971.38,25.14,2.38,3.91,1.26,310,454,38.6,16.6,1
2023-01-11 2:39,U2047,1258.02,withdrawal,4935.35,13.33,3.67,4.93,-1,18,736,43.5,78.8,0
2023-09-16 16:22,U4360,977.04,deposit,7878.85,30.68,4.32,5.99,0.23,117,789,34.7,67.2,0
2023-01-02 10:56,U3849,1530.54,deposit,7904.61,16.63,3.27,3.03,1.19,331,414,15.7,38.5,1
2023-05-12 21:26,U4451,381.25,withdrawal,12596.35,13.96,3.79,1.73,0.05,26,344,11.6,20.7,1
2023.06-17,U9980,1050.16,withdrawal,9452.4,30.35,4.38,1.95,1.22,147,354,61.9,93.7,1
2023-04-10 18:45,U3483,1049.82,deposit,5439.45,16.74,3,3.07,3.83,239,710,59.2,60.6,0
2023-05-04 12:42,U3607,2875.6,investment,7991.7,24.71,4.24,4.17,1.39,209,824,81,22.9,0
2023-12-07 10:16,U8890,441.08,withdrawal,13733.06,19.71,1.16,1.08,1.01,193,327,80.8,21.1,1
2023-03-16 0:13,U6507,8827.87,investment,15947.25,22.6,3.57,1.56,-0.37,349,820,80.9,22.2,0
INVALID_DATE_FORMAT_STRING,U5827,678.32,transfer,10219.35,38.37,2.02,2.13,1.44,56,419,40.5,81.3,1
2023-10-10 8:06,U2111,724.54,transfer,"$2,836.23 ",36.07,1.9,1.85,1.24,63,417,72.9,63.8,1
2023-03-23 22:35,U7419,6695.22,investment,7289.84,20.5,2.57,5.03,1.79,103,796,74.8,36.9,0
2023.06-16,U9921,6064.41,investment,9729.81,30.62,1.26,4.95,-0.27,222,670,39.6,81.3,1
2023-12-05 17:50,U7120,1478.28,withdrawal,4275.78,30.73,0.77,3.39,-1.67,254,417,12.4,44.7,2
2023-04-23 16:41,U8753,1274.1,transfer,5644.14,30.36,2,5.42,0.51,231,557,59.4,68,1
2023-02-13 9:08,U2558,1146.74,withdrawal,7514.09,20.44,2.1,3.01,0.53,220,566,49.4,72.9,1
2023-06-02 14:19,U9161,1998.8,investment,11470.63,33.88,3.31,5.63,0.99,356,452,68.5,89.9,1
2023-05-12 20:28,U3124,1373.06,transfer,5573.93,10.56,2.44,2.3,0.74,200,628,33.4,15.3,0
2023-04-29 0:45,U6707,904.85,deposit,15895.23,31.81,1.46,5.52,-0.54,174,587,69.1,65.7,1
2023-12-05 13:10,U2285,1258.94,withdrawal,13204.94,38.45,4.69,3.53,0.65,114,589,42.2,70.3,1
2023-06-26 10:33,U9212,7478.12,investment,13209.81,37.91,4.19,3.14,-1.49,336,671,86.6,55.3,2
2023-03-19 0:26,U1953,1628.18,withdrawal,11087.25,27.62,3.41,1.07,-0.57,302,700,14.6,62.4,0
2023-03-22 16:48,U2259,1198.97,transfer,3565.8,23.08,1.1,1.81,1.06,238,477,26.9,38.3,1
2023-02-27 12:06,U9836,1126.16,deposit,2542.39,37.43,2.46,2.06,1.09,72,300,13.8,39.9,1
2023-06-25 1:55,U3681,532.43,withdrawal,12783.76,33.16,1.16,5.33,-0.09,44,477,60,48.4,1
2023.10-15,U9007,6690.14,investment,7414.86,37.67,4.03,3.15,-0.19,263,811,59.9,90.2,1
2023-01-02 7:33,U5190,1679.19,withdrawal,11935.25,10.84,1.47,4.93,2.21,206,615,65.1,35.2,0
2023-07-18 18:26,U8384,173.12,transfer,10283.51,14.63,4.21,5.93,0.51,295,837,13.4,55.9,0
2023-09-11 15:10,U4954,1012.12,investment,6162.75,15.71,2.25,2.26,0.38,297,735,84.4,41.9,0
2023-07-15 3:47,U1213,5368.23,investment,7801.47,21.09,4.79,5.68,2.14,227,702,48.1,73.1,0
2023-09-06 21:03,U7616,507.27,transfer,5498.34,35.26,3.95,5.19,1.63,150,615,11.8,27.2,0
2023-01-20 2:30,U9258,1129.96,withdrawal,15199.29,11.15,2.89,4.28,0.43,294,839,78.9,77.3,0
2023-05-06 1:14,U9869,1061.33,investment,12146.23,23.2,1.96,5.49,-2.39,57,801,28.7,92.6,1
2023-01-23 3:43,U5179,802.46,deposit,5421.31,11.83,4.08,2.4,0.1,340,725,74.8,69.2,0
2023-07-20 18:39,U5697,1494.1,withdrawal,9964.53,27.03,0.85,4.22,-1.88,170,454,35.4,80.6,2
2023-04-19 9:15,U9859,548.06,deposit,13176.09,32.75,3.7,1.94,-0.86,116,314,52.1,83.2,1
2023-06-23 20:01,U6581,1597.46,deposit,13480.06,11.78,4.86,1.65,0.34,50,592,61.9,93.8,1
INVALID_DATE_FORMAT_STRING,U7722,784.01,deposit,14303.53,17.68,1.15,5.39,-0.31,48,313,66.5,45,1
2023-11-16 20:31,U5972,938.46,transfer,2788.51,32.31,3.96,5.92,0.35,212,477,16.6,17.6,1
2023-06-10 2:41,U3403,1991.17,withdrawal,3868,20.16,2.95,1.22,-2.8,142,689,81.6,86.3,1
2023-02-14 9:12,U5959,3134.3,investment,11922.9,34.76,4.43,3.83,-1.69,355,570,11.1,48.7,2
2023-08-20 15:43,U6142,658.78,deposit,6364.29,37.9,1.22,3.95,1.45,128,720,42.8,59.9,0
2023-04-19 10:13,U1000,120.76,withdrawal,13044.87,14.1,1.69,4.78,1.44,196,453,29.6,64.6,1
2023-02-18 0:01,U9690,1857.49,deposit,11578.61,14.62,0.5,2.71,-0.17,324,441,82.7,28.6,1
2023-05-13 20:34,U4100,223.24,transfer,1484.22,30.93,4.8,5.95,-2.94,364,477,21.8,94.2,2
2023-12-06 21:48,U5383,1933.11,investment,8281.89,19.14,3.46,4.68,2.03,16,458,18,19.2,1
2023-05-20 8:10,U5177,1145.89,deposit,7835.34,10.67,3.16,5.21,1.15,335,562,37.7,83,1
2023-08-25 11:15,U1213,1972.32,DEPOSIT,5738.3,15.24,0.64,1.46,2.21,88,548,12.3,64.9,1
2023-10-02 3:47,U7272,4002.46,investment,18884.02,38.7,1.27,2.9,0.36,16,804,75.9,80,0
2023-01-01 20:34,U2296,1078.1,withdrawal,8066.89,16.59,1.84,5.93,-1.32,326,659,44.8,59.9,1
2023-12-19 5:22,U2069,1359.6,withdrawal,12086.55,27.65,4.94,4.21,2.61,149,741,86,84.4,0
2023-11-15 15:28,U2403,9203.69,investment,12735.03,16.84,4.81,4.06,-1.25,99,733,44.2,80.3,1
2023-05-14 12:29,U3573,1226.5,withdrawal,13638.77,38.42,4.7,5.94,2.73,194,594,51,68.7,1
2023-03-29 5:06,U9457,1422.96,transfer,8840.16,24.59,4.16,4.9,0.5,243,530,38.3,40.5,1
2023-01-22 14:04,U4888,1116.38,transfer,9169.17,17.64,3.5,1.73,-1.13,89,359,65.9,26.7,2
2023-01-06 16:37,U9394,990.42,withdrawal,1547.84,27.82,2.86,4.58,-0.77,158,339,76.2,68.3,1
2023-07-10 1:22,U8813,550.65,tsrfenra,7309.72,23.11,4.7,1.2,0.97,229,789,45.7,91.4,0
2023-12-03 0:18,U8805,661.77,deposit,2424.85,15.97,0.9,3.58,-1.67,95,745,45,63.3,1
2023-03-24 10:41,U6359,1135.09,deposit,7177.53,23.86,3.65,1.85,0.53,65,733,50.1,53.6,0
2023-07-02 20:00,U7547,742.33,withdrawal,7814.71,24.02,4.8,5.55,-1.13,277,661,15.4,87.3,1
2023-01-09 7:09,U2217,502.09,withdrawal,6958.82,18.58,4.34,1.76,0.98,57,717,57.9,37.1,0
2023-05-19 4:26,U7757,7593.72,investment,8901.47,10.04,2.42,3.77,-0.11,167,540,46.8,38.9,1
2023-12-19 16:40,U5815,3481.48,investment,10751.21,32.92,1.08,4.64,-0.97,331,622,56.1,78.8,0
2023-03-29 7:55,U7014,501.39,transfer,15033.62,23.66,2.32,1.34,0.04,343,792,50.6,21.5,0
2023-01-29 1:12,U3818,1784.82,withdrawal,9927.05,31.49,4.53,2.07,-1.68,185,837,49.2,28.2,1
2023-12-31 9:57,U3582,956,withdrawal,3955.06,26.65,2.9,4.54,-1.17,151,318,33.8,47,2
2023-01-21 4:01,U3384,495.55,transfer,5429.85,25.82,2.53,5.51,1.01,205,839,52.3,54.3,0
2023-01-17 6:35,U4813,937.09,withdrawal,4435.66,30.16,3,5.68,-0.65,179,756,40.1,26.7,0
2023-02-24 16:27,U5493,4991.1,investment,11650.46,31.06,4.33,1.38,-1.82,167,475,33.6,45.4,2
2023-03-22 16:03,U6781,1017.52,deposit,14836.08,27.63,0.94,3.91,3.15,282,596,35.1,58.5,1
2023-03-17 10:34,U6833,1566.73,deposit,9712.87,32.19,2.6,4.72,0.3,15,836,68.2,48.4,0
2023-05-06 11:48,U8196,8034.54,investment,19559.06,28.01,3.07,1.97,0.88,252,532,61.1,52,2
2023-04-01 0:37,U5327,302.72,withdrawal,1610.78,38.83,4.15,5.94,-0.82,349,642,33.2,91.6,0
2023-07-11 21:18,U5295,138.54,transfer,8364.82,31.45,0.68,1.24,0.31,207,739,35.2,44.4,0
2023-07-28 14:14,U6395,1895.94,deposit,7098.71,30.52,2.87,4.83,-0.44,119,684,79.9,50,0
2023-10-19 13:52,U3190,9736.68,investment,13393.75,29.59,2.2,3.66,-0.8,300,320,55.5,29,2
2023-12-22 18:26,U2261,6088.78,investment,8542.62,18.79,0.83,1.16,-0.51,89,488,78.1,20.1,1
2023-07-25 18:17,U5093,2169.37,investment,8981.11,13.74,3.43,1.06,-0.19,219,519,20.9,62,1
2023.06-30,U2226,372.34,transfer,13015.38,13.24,3.43,1.77,-1.38,56,582,41.4,40.2,2
2023-07-09 6:29,U1227,558.39,transfer,13564.49,33.81,4.29,3.7,1.51,79,621,64.5,36.6,0
2023-08-20 19:50,U3401,8426.19,investment,10270.55,34.47,4.69,1.8,3.99,150,785,59.3,82.1,1
2023-05-19 11:20,U3187,1666.3,deposit,5040.29,22.38,3.04,2.09,-1.05,209,847,54.3,47.2,1
2023-01-04 4:32,U6618,1968.86,deposit,3139.66,27.79,1.47,2.84,1.22,304,587,70.4,19.4,1
2023-10-02 19:00,U6309,2365.98,investment,2944.26,31.3,3.18,4.8,-2.56,239,327,53.9,38.6,2
2023-06-26 18:03,U4900,3670.55,Investment,5257.47,30,4.55,4.46,-1.27,330,372,68.7,80.8,2
2023-07-28 4:20,U6282,1826.78,deposit,6052.04,17.32,4.11,2.64,-1.11,13,817,44.4,43.4,1
2023-05-11 12:38,U1771,369.57,withdrawal,12732.68,28.75,4.08,5.4,0.12,76,720,80.5,23.1,0
2023-12-07 17:55,U2916,1478.16,transfer,9868.82,19.87,3.13,4.09,-2.66,54,456,87.3,50.1,2
